flight_id,airline,source,destination,departure_time,arrival_time,duration,_ingested_at,_source_file,_is_valid,_ingestion_errors
AI190,Air India,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,03:18:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI120,Air India,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,02:06:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F132,IndiGo,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,01:00:00.298000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,02:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI045,Air India,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,02:39:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,03:43:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ238,SpiceJet,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,03:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI193,Air India,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,04:34:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F001,IndiGo,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,01:35:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F211,IndiGo,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,04:51:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ199,SpiceJet,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,02:30:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ050,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,00:39:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,02:00:00.298000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI037,,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,03:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
6F235,IndiGo,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,02:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,01:14:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F005,IndiGo,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,04:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI198,Air India,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,03:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,02:11:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F219,IndiGo,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,04:05:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,01:38:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F220,IndiGo,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,00:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI180,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,00:41:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F098,IndiGo,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,02:31:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI141,Air India,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,04:37:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ170,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,01:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ178,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,02:29:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F172,IndiGo,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,04:53:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,03:34:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ148,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,03:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,04:08:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F243,IndiGo,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,00:56:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ193,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,02:39:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,00:46:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI219,,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,01:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ073,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,01:48:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F052,IndiGo,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,02:49:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ201,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,02:02:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,01:35:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,02:36:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,01:40:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,04:27:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,02:09:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,03:27:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ051,,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,03:38:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,05:00:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,00:32:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,02:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,04:12:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,00:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,01:29:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,03:46:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,00:41:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,02:00:00.299000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,01:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,01:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,00:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,02:24:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,02:56:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F263,UNKNOWN,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,01:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,03:57:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,02:14:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,01:00:00.298000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,04:37:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,04:08:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,04:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,03:25:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,03:32:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,01:36:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,00:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,03:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,02:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,02:51:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,00:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,00:35:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,01:15:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,02:20:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,04:56:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,04:47:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,02:14:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,04:18:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,03:32:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,03:40:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,04:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,02:00:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI046,UNKNOWN,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,02:51:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,01:38:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,04:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,03:20:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,02:49:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,01:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,02:13:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,04:22:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,02:13:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,02:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,02:05:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,04:47:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,00:55:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,02:00:00.299000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,00:38:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,02:39:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI020,,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,02:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
AI020,,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,02:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,03:35:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,01:17:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,02:49:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,02:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,00:49:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,01:55:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,04:10:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,04:10:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,03:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,03:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,00:57:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI243,,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,02:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,01:00:00.296000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,01:30:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,01:00:00.297000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,03:01:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,03:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,01:02:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,04:04:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,02:22:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,02:08:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,01:13:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,03:24:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,03:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,03:04:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,00:39:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,00:33:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F262,UNKNOWN,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,01:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,01:14:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F269,UNKNOWN,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,01:22:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,03:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,03:29:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,02:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,04:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,04:26:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,04:02:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,02:13:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,01:16:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,04:11:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,01:05:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,02:17:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,03:57:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,04:17:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,03:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,03:55:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
